url,titulo,descricao,categoria,data,grupo,grupo3,texto_limpo,n_tokens,n_unicos,topico_lda
https://motor1.uol.com.br/news/794969/vw-america-latina-brasil/,Volkswagen cresce na América Latina e reforça papel estratégico do Brasil,Crescimento em mercados da região impacta diretamente nos resultados operacionais do Brasil,Análise,2026-05-05T19:20:41+00:00,Geral,Geral,volkswagen cresce america latina reforca papel estrategico crescimento mercados regiao impacta diretamente resultados operacionais,14,14,5
https://motor1.uol.com.br/news/794965/emplacamentos-carros-vendas-abril-2026/,BYD assombra G4 das montadoras e vendas crescem 20% em abril,"O mercado automotivo acelerou forte em abril com alta de 20%; confira o ranking completo da Fenabrave, o domínio da Strada e a ascensão das marcas chinesas.",Análise,2026-05-05T18:49:26+00:00,Elétrico,Elétrico,byd assombra montadoras crescem abril automotivo acelerou forte abril alta confira ranking completo fenabrave dominio strada ascensao chinesas,18,17,2
https://motor1.uol.com.br/news/794958/ipva-peso-proposta-imposto/,IPVA por quilo? Conheça a proposta que quer limitar imposto a 1% do valor do carro,"Proposta de Emenda à Constituição quer alterar forma como imposto é cobrado, passando a olhar para o peso de cada veículo.",Análise,2026-05-05T16:52:14+00:00,Geral,Geral,ipva quilo conheca proposta quer limitar imposto proposta emenda constituicao quer alterar forma imposto cobrado passando olhar peso cada veiculo,20,17,4
https://motor1.uol.com.br/news/794943/vw-recall-tera-polo-nivus/,"VW: painel inoperante gera mega recall de 118 mil Polo, Tera, T-Cross e mais","Problema de software pode deixar painel de instrumentos digital de Polo, Virtus, Tera, Nivus e T-Cross inoperante; serviço é gratuito.",Análise,2026-05-05T16:00:00+00:00,Geral,Geral,painel inoperante gera mega recall mil polo cross problema software deixar painel instrumentos digital polo virtus nivus cross inoperante servico gratuito,21,17,5
https://motor1.uol.com.br/news/794929/adicione-motor1-brasil-fontes-favoritas/,Adicione o Motor1.com Brasil às suas fontes favoritas; leva apenas 15 segundos,Cansou de receber apenas notícias falsas ou sensacionalistas sobre carros? Force o Google a te mostrar conteúdo de qualidade como o do Motor1!,Análise,2026-05-05T15:24:41+00:00,Geral,Geral,adicione fontes favoritas leva apenas segundos cansou receber apenas noticias falsas sensacionalistas sobre force google mostrar conteudo qualidade,18,17,1
https://motor1.uol.com.br/news/794933/peugeot-registra-novo-308-brasil/,"Peugeot registra nova geração do 308 no Brasil, mas será que o primo do Astra vem?",A nova geração do 308 foi registrada pela Peugeot no país; hatchback médio poderia ser opção da francesa contra esportivos da concorrência.,Análise,2026-05-05T15:21:52+00:00,Geral,Geral,peugeot registra geracao primo astra vem geracao registrada peugeot pais hatchback medio poderia opcao francesa contra esportivos concorrencia,18,16,4
https://motor1.uol.com.br/news/794922/flagra-hyundai-creta-2029-interior/,Flagra: novo Hyundai Creta 2029 terá multimídia de Tesla e Volvo EX30,"Próxima geração do Hyundai Creta, que dará origem ao novo Chevrolet Tracker, apareceu com bem mais tecnologia embarcada.",Análise,2026-05-05T13:54:17+00:00,Elétrico,Elétrico,flagra hyundai creta multimidia tesla volvo proxima geracao hyundai creta dara origem chevrolet tracker apareceu bem tecnologia embarcada,18,16,1
https://motor1.uol.com.br/news/794854/receita-filosa-salvando-stellantis/,"A receita de Filosa está salvando a Stellantis, mas ainda não é o suficiente","Contas do grupo Stellantis melhoram no 1º trimestre de 2026 e superam as estimativas, mas a queda na bolsa evidencia as dúvidas sobre o caixa.",Análise,2026-05-05T13:00:00+00:00,Geral,Geral,receita filosa salvando stellantis ainda suficiente contas grupo stellantis melhoram trimestre superam estimativas queda bolsa evidencia duvidas sobre caixa,19,18,1
https://motor1.uol.com.br/news/794856/bmw-testa-serie3-combustao-pistas/,"Depois de lançar I3, BMW agora acelera (literalmente) testes do Série 3","Sedã a gasolina continuará em linha com o clássico seis cilindros; veja tudo o que muda no porte, visual e quando chega.",Análise,2026-05-05T12:00:00+00:00,Combustão,Combustão/Híbrido,lancar bmw agora acelera literalmente testes serie seda gasolina continuara linha classico seis cilindros tudo muda porte visual chega,19,19,1
https://motor1.uol.com.br/news/794829/omoda-jaecoo-motores-flex-brasil/,Omoda & Jaecoo terá híbrido flex já em 2027; 1.0 turbo três-cilindros chega em 2028,"Marca do Grupo Chery, Omoda & Jaecoo investe em conjuntos eletrificados rodando com etanol e fará algo que nem a Toyota fez ainda.",Análise,2026-05-05T11:00:00+00:00,Misto/Híbrido,Combustão/Híbrido,omoda jaecoo hibrido flex turbo tres cilindros chega grupo chery omoda jaecoo investe conjuntos eletrificados rodando etanol fara algo toyota fez ainda,22,20,3
https://motor1.uol.com.br/news/794848/chery-arrizo-clone-audi-a5/,Chery lança seu próprio Audi A5 com nova geração do Arrizo,"O novo Chery Arrizo S estreou no Salão de Pequim com motor 2.0 turbo de 261 cv e um design polêmico, inspirado diretamente no visual do Audi A5.",Análise,2026-05-05T10:00:00+00:00,Combustão,Combustão/Híbrido,chery lanca proprio audi geracao arrizo chery arrizo estreou salao pequim turbo design polemico inspirado diretamente visual audi,18,15,2
https://motor1.uol.com.br/news/794858/carros-mais-vendidos-abril-2026/,Fiat Strada líder e Geely EX2 vendendo mais do que BYD Dolphin: confira mais vendidos em abril,"Volkswagen Tera ficou de fora do Top 10 dos mais vendidos do Brasil no mês passado, enquanto Fiat Strada liderou e Geely EX2 passou o BYD Dolphin.",Análise,2026-05-04T21:03:33+00:00,Elétrico,Elétrico,fiat strada lider geely vendendo byd dolphin confira vendidos abril volkswagen ficou top vendidos mes passado enquanto fiat strada liderou geely passou byd dolphin,24,18,2
https://motor1.uol.com.br/news/794834/volvo-sotware-integrado-google-gemini/,"Em parceria com a Google, Volvo terá Gemini que enxerga rua em seus carros","Volvo aprofunda parceria com Google e integra Gemini em seus carros. Sistema via nuvem será capaz de 'enxergar' a rua, otimizar rotas e atualizar como celular.",Análise,2026-05-04T21:00:00+00:00,Geral,Geral,parceria google volvo gemini enxerga rua volvo aprofunda parceria google integra gemini sistema via nuvem capaz enxergar rua otimizar rotas atualizar celular,22,17,3
https://motor1.uol.com.br/news/794802/vw-dividas-demissoes-europa-financeiro/,"Em crise, VW cortará 50 mil vagas e mudará modelo de negócio","O CEO do Grupo VW, Oliver Blume, confirmou o corte de 50 mil empregos e uma mudança radical no modelo de negócio para enfrentar rivais chineses e custos altos.",Análise,2026-05-04T16:00:00+00:00,Geral,Geral,crise cortara mil vagas mudara negocio ceo grupo oliver blume confirmou corte mil empregos mudanca radical negocio enfrentar rivais chineses custos altos,22,20,1
https://motor1.uol.com.br/news/794807/chevrolet-sonic-chega-nessa-semana/,Novo Chevrolet Sonic 2027 chega esta semana ao Brasil; veja tudo o que sabemos,"Principal aposta da Chevrolet para o Brasil em 2026, novo Sonic chega para enfrentar VW Nivus, Fiat Pulse e Renault Kardian.",Análise,2026-05-04T14:33:15+00:00,Geral,Geral,chevrolet sonic chega semana tudo sabemos principal aposta chevrolet sonic chega enfrentar nivus fiat pulse renault kardian,17,14,3
https://motor1.uol.com.br/news/794775/planos-gwm-fabrica-modelos-brasil/,GWM prepara nova fábrica e novos modelos para crescer de vez no Brasil,Marca cravará de vez sua base no Brasil com planta do Espirito Santo e 12 lançamentos planejados só em 2026.,Análise,2026-05-04T13:00:00+00:00,Geral,Geral,gwm prepara fabrica novos crescer vez cravara vez base planta espirito santo lancamentos planejados,14,13,3
https://motor1.uol.com.br/news/794722/salao-de-pequim-chinesas-foco-brasil/,Salão de Pequim antecipa nova fase das chinesas com foco no Brasil,"Salão de Pequim mostra avanço das chinesas no Brasil com produção local, híbridos, elétricos e novas estratégias de mercado.",Análise,2026-05-04T12:00:00+00:00,Elétrico,Elétrico,salao pequim antecipa fase chinesas foco salao pequim mostra avanco chinesas producao local hibridos eletricos novas estrategias,17,14,4
https://motor1.uol.com.br/news/794721/gac-i60-suv-1240-km-alcance-brasil/,GAC i60 virá ao Brasil com 1.240 km de autonomia e mira Leapmotor C10,GAC confirma SUV i60 no Brasil com até 1.240 km de autonomia e sistema com extensor de alcance; produção local começa em 2027.,Análise,2026-05-04T11:00:00+00:00,Elétrico,Elétrico,gac vira autonomia mira leapmotor gac confirma suv autonomia sistema extensor alcance producao local comeca,15,13,3
https://motor1.uol.com.br/news/794620/analise-design-novos-suvs-mundo/,Novo Jeep Compass vai contra tendência e rejeita visual de SUV cupê,Entenda por que o novo Jeep Compass prioriza as formas quadradas e a função prática antes da estética dos crossovers modernos nesta análise técnica de design.,Análise,2026-05-03T17:00:00+00:00,Geral,Geral,jeep compass contra tendencia rejeita visual suv cupe entenda jeep compass prioriza formas quadradas funcao pratica antes estetica crossovers modernos nesta analise tecnica design,24,22,2
https://motor1.uol.com.br/news/794211/byd-hibridos-ponte-eletricos-stella-li/,"BYD aposta em híbridos antes dos elétricos no Brasil, diz Stella Li",BYD aposta em híbridos como etapa para eletrificação no Brasil e vê crescimento dos elétricos com avanço de baterias e recarga. ,Análise,2026-05-03T14:00:00+00:00,Elétrico,Elétrico,byd aposta hibridos antes eletricos diz stella byd aposta hibridos etapa eletrificacao crescimento eletricos avanco baterias recarga,17,13,4
https://motor1.uol.com.br/news/794227/omoda-2-mais-barato-flex-brasil-2028/,"Omoda 2: mais barato da marca, chega ao Brasil em 2028 e será flex",Presidente da Chery Group International confirma que o Omoda 2 será comercializado no Brasil; chegada deve ocorrer em 2028 e o carro já chegará flex.,Análise,2026-05-03T13:00:00+00:00,Combustão,Combustão/Híbrido,omoda barato chega flex presidente chery group international confirma omoda comercializado chegada deve ocorrer chegara flex,16,14,3
https://motor1.uol.com.br/news/794702/segredo-gwm-picape-hibrida-brasil/,GWM pode ter picape híbrida no Brasil para atender pedido de concessionários,Demanda por picapes eletrificadas crescerá nos próximos anos e a GWM já tem produtos para atender o mercado.,Análise,2026-05-03T12:02:09+00:00,Elétrico,Elétrico,gwm picape hibrida atender pedido concessionarios demanda picapes eletrificadas crescera proximos anos gwm produtos atender,15,13,3
https://motor1.uol.com.br/news/794695/dongfeng-brasil-fabrica-nissan/,Dongfeng chega ao Brasil com 2 modelos e produzirá na fábrica da Nissan em Resende,"Dongfeng estreia no Brasil com elétricos e avalia produzir modelos Nissan e próprios em Resende, reforçando estratégia global.",Análise,2026-05-02T17:52:56+00:00,Elétrico,Elétrico,dongfeng chega produzira fabrica nissan resende dongfeng estreia eletricos avalia produzir nissan proprios resende reforcando estrategia global,17,14,3
https://motor1.uol.com.br/news/794657/dongfeng-mhero-917-jipe-1000cv/,Dongfeng M-Hero 917L mostra o poder de um guerreiro destemido,"Grupo chinês Dongfeng que logo chegará ao Brasil estuda trazer jipão Dongfeng M-Hero 917L  de mais de 1.000 cv ao país.
",Análise,2026-05-02T16:00:00+00:00,Geral,Geral,dongfeng hero mostra poder guerreiro destemido grupo chines dongfeng logo chegara estuda trazer jipao dongfeng hero pais,17,14,5
https://motor1.uol.com.br/news/794689/jetour-t2-awd-4x4-chega-brasil/,Jetour T2 AWD: o que já sabemos da versão 4x4 que chega em breve ao Brasil,"Jetour T2 AWD chega ao Brasil com sistema híbrido de até 600 cv, tração 4x4 elétrica e proposta off-road inédita na linha.",Análise,2026-05-02T12:45:00+00:00,Elétrico,Elétrico,jetour awd sabemos chega breve jetour awd chega sistema hibrido tracao eletrica proposta off road inedita linha,17,14,1
https://motor1.uol.com.br/news/794650/byd-negocia-fabrica-volkswagen-alemanha/,BYD negocia fábrica da Volkswagen na Alemanha em movimento inédito,BYD negocia uso de fábrica da Volkswagen em Dresden. Movimento pode marcar nova fase da presença chinesa na indústria automotiva europeia.,Análise,2026-05-02T11:50:00+00:00,Elétrico,Elétrico,byd negocia fabrica volkswagen alemanha movimento inedito byd negocia uso fabrica volkswagen dresden movimento marcar fase presenca chinesa industria automotiva europeia,21,16,4
https://motor1.uol.com.br/news/794647/byd-supercarro-eletrico-mais-caro-historia/,"BYD vende supercarro elétrico por R$ 13,7 milhões e bate recorde","BYD vende U9 Xtreme por R$ 13,7 milhões, o mais caro da marca. Supercarro elétrico tem quase 3.000 cv e produção limitada.",Análise,2026-05-01T15:52:21+00:00,Elétrico,Elétrico,byd vende supercarro eletrico milhoes bate recorde byd vende xtreme milhoes caro supercarro eletrico quase producao limitada,17,12,3
https://motor1.uol.com.br/news/794619/leapmotor-b05-eletrico-iguala-golg-gti/,Leapmotor B05 Ultra acelera como Golf GTI e aposta na fórmula elétrica,"Leapmotor B05 Ultra estreia com 245 cv, tração traseira e desempenho de Golf GTI. Hatch elétrico chega a 600 km de autonomia no ciclo chinês.",Análise,2026-05-01T14:00:00+00:00,Elétrico,Elétrico,leapmotor ultra acelera golf gti aposta formula eletrica leapmotor ultra estreia tracao traseira desempenho golf gti hatch eletrico chega autonomia ciclo chines,22,18,5
https://motor1.uol.com.br/news/794599/gwm-ora5-hibrido-combustao-versoes-brasil/,GWM Ora 5 estreia na China com motor turbo e híbrido e já mira o Brasil,"Derivado do Ora 03 terá a missão de colocar a GWM entre os modelos de massa; na China, marca já revela potência e consumo dos novos propulsores.",Análise,2026-05-01T13:00:00+00:00,Misto/Híbrido,Combustão/Híbrido,gwm ora estreia china turbo hibrido mira derivado ora missao colocar gwm massa china revela potencia consumo novos propulsores,19,16,3
https://motor1.uol.com.br/news/794627/ram-dakota-night-edition-agrishow/,Ram Dakota Night Edition estreia na Agrishow com visual escurecido,Vimos de perto como é a nova versão da picape Dakota; modelo deixa de lado abundância de cromados da Laramie para ter detalhes escurecidos; veja o que muda.,Análise,2026-05-01T12:00:00+00:00,Geral,Geral,ram dakota night edition estreia agrishow visual escurecido vimos perto picape dakota deixa lado abundancia cromados laramie detalhes escurecidos muda,20,19,5
https://motor1.uol.com.br/news/794602/jaecoo-7-elite-phev-mais-barato/,Jaecoo 7 Elite chega por R$ 179.990 e vira SUV PHEV mais acessível,"Jaecoo 7 Elite estreia por R$ 179.990 como SUV PHEV mais acessível do Brasil, com 279 cv e até 79 km elétricos pelo Inmetro.",Análise,2026-04-30T17:01:02+00:00,Elétrico,Elétrico,jaecoo elite chega vira suv phev acessivel jaecoo elite estreia suv phev acessivel eletricos inmetro,15,10,5
https://motor1.uol.com.br/news/794589/chevrolet-sonic-2027-interior-revelado-fotos/,Novo Chevrolet Sonic tem interior revelado antes da estreia no Brasil,"Chevrolet revela o interior do Sonic 2027 antes do lançamento. SUV cupê terá telas integradas, Wi-Fi nativo e proposta mais tecnológica.",Análise,2026-04-30T15:12:54+00:00,Geral,Geral,chevrolet sonic interior revelado antes estreia chevrolet revela interior sonic antes lancamento suv cupe telas integradas nativo proposta tecnologica,19,15,5
https://motor1.uol.com.br/news/794584/jeep-revela-avenger-brasil-shakira/,Jeep Avenger 2027: novos detalhes e estreia em megashow da Shakira,"A jeep do Brasil revelou mais detalhes do Avenger; SUV de entrada aparecerá no show da Shakira e será concorrente de VW Tera, Fiat Pulse e Renault Kardian.",Análise,2026-04-30T14:44:55+00:00,Geral,Geral,jeep avenger novos detalhes estreia megashow shakira jeep revelou detalhes avenger suv entrada aparecera show shakira concorrente fiat pulse renault kardian,21,17,5
https://motor1.uol.com.br/news/794477/mitsubishi-triton-terra-2027-conhecemos/,Agrishow: Mitsubishi Triton Terra 2027 une luxo e mais capacidade por R$ 364.990,"Nova edição da série Terra segue ideia do modelo vendido em 2024, mas agora com mais opções de cores; configura tudo o que muda.",Análise,2026-04-30T12:03:03+00:00,Geral,Geral,agrishow mitsubishi triton terra une luxo capacidade edicao serie terra segue ideia vendido agora opcoes cores configura tudo muda,19,18,5
https://motor1.uol.com.br/news/794475/jeep-avenger-rio-de-janeiro-antes-estreia/,Jeep Avenger já circula pelas ruas do Brasil antes da estreia oficial,Jeep Avenger surge no Rio antes do lançamento e confirma chegada ao Brasil em 2026. SUV será produzido em Porto Real (RJ).,Análise,2026-04-29T20:00:32+00:00,Geral,Geral,jeep avenger circula ruas antes estreia oficial jeep avenger surge rio antes lancamento confirma chegada suv produzido porto real,19,16,4
https://motor1.uol.com.br/news/794474/gwm-tank-300-flex-aovivo/,Conhecemos: Tank 300 Flex é destaque da GWM durante Agrishow,"SUV médio grande agora também pode ser abastecido com etanol, mas potência não muda; confira detalhes, motorização e preço.",Análise,2026-04-29T19:41:08+00:00,Combustão,Combustão/Híbrido,conhecemos tank flex destaque gwm durante agrishow suv medio grande agora abastecido etanol potencia muda confira detalhes motorizacao,18,18,3
https://motor1.uol.com.br/news/794454/mercedesbenz-gla-glb-night-edition/,Mercedes-Benz oficializa chegada dos GLA e GLB Night Edition,"Mercedes-Benz lança série Night Edition para SUVs GLA 200 e GLB 220 no Brasil. Confira o visual, as novas cores e os detalhes técnicos de cada modelo.",Análise,2026-04-29T16:49:53+00:00,Geral,Geral,mercedes benz oficializa chegada gla glb night edition mercedes benz lanca serie night edition suvs gla glb confira visual novas cores detalhes tecnicos cada,24,18,1
https://motor1.uol.com.br/news/794441/bmw-brasil-confirma-m4-competition/,BMW confirma M4 Competition no Brasil ainda no primeiro semestre,"A BMW confirmou a chegada do M4 Competition ao Brasil no primeiro semestre de 2026. Cupê tem motor biturbo de 510 cv, 66,2 kgfm e faz 0-100 km/h em 3,9s.",Análise,2026-04-29T15:11:16+00:00,Geral,Geral,bmw confirma competition ainda primeiro semestre bmw confirmou chegada competition primeiro semestre cupe biturbo kgfm faz,16,12,4
https://motor1.uol.com.br/news/794430/mais-vendidos-abril-previa-fenabrave-brasil/,Mais vendidos: Fiat Strada lidera abril e BYD Dolphin Mini avança,"Prévia da Fenabrave até dia 28 mostra Polo na liderança, Strada isolada e avanço do Dolphin Mini entre os mais vendidos.",Análise,2026-04-29T13:53:06+00:00,Elétrico,Elétrico,vendidos fiat strada lidera abril byd dolphin mini avanca previa fenabrave dia mostra polo lideranca strada isolada avanco dolphin mini vendidos,21,17,2
https://motor1.uol.com.br/news/794354/hyundai-ioniq-v-seda-pequim/,Hyundai Ioniq V: um sedã de outro planeta para conquistar o mercado chinês,"Conheça o Ioniq V, o sedã elétrico da Hyundai que parou o Salão de Pequim. Com visual de Lamborghini e 600 km de autonomia, ele é aposta para vencer a BYD.",Análise,2026-04-29T12:01:19+00:00,Elétrico,Elétrico,hyundai ioniq seda outro planeta conquistar chines conheca ioniq seda eletrico hyundai parou salao pequim visual lamborghini autonomia aposta vencer byd,21,18,1
https://motor1.uol.com.br/news/794353/vw-idpolo-lancamento-europa-eletrico/,Volkswagen ID. Polo 2027: ,"Com interior focado na usabilidade e visual retrô, hatch elétrico prova que a VW consegue encarar rivais chineses, mas modelo não deve chegar ao Brasil.",Análise,2026-04-29T10:01:05+00:00,Elétrico,Elétrico,volkswagen polo interior focado usabilidade visual retro hatch eletrico prova consegue encarar rivais chineses deve chegar,16,16,2
https://motor1.uol.com.br/news/794351/omoda-jaecoo-producao-nacional-2027/,Omoda & Jaecoo quer produzir no Brasil em 2027; Omoda 5 e Jaecoo 5 cotados,"Omoda & Jaecoo planeja produzir no Brasil em 2027, com Omoda 5 e Jaecoo 5 cotados. Fábrica será em Itatiaia (RJ), ex-Jaguar Land Rover.",Análise,2026-04-28T23:22:12+00:00,Geral,Geral,omoda jaecoo quer produzir omoda jaecoo cotados omoda jaecoo planeja produzir omoda jaecoo cotados fabrica itatiaia jaguar land rover,19,11,2
https://motor1.uol.com.br/news/794339/chevrolet-s10-trail-boss-trailblazer-midnight-agrishow-2026/,Chevrolet lança S10 Trail Boss e Trailblazer Midnight na Agrishow 2026,"Com suspensão Ironman e visual estilizado, picape média e SUV de 7 lugares estreiam novas versões com proposta fora-de-estrada na maior feira agro do País.",Análise,2026-04-28T21:30:00+00:00,Geral,Geral,chevrolet lanca trail boss trailblazer midnight agrishow suspensao ironman visual estilizado picape media suv lugares estreiam novas proposta estrada maior feira agro pais,23,23,5
https://motor1.uol.com.br/news/794299/gwm-haval-h7-tank-400-novos-suvs-brasil/,GWM planeja lançar dois SUVs inéditos no Brasil ainda em 2026,Haval H7 e Tank 400 chegam no segundo semestre para ampliar portfólio da marca chinesa e atacar desde a faixa dos R$ 300 mil até o território premium.,Análise,2026-04-28T19:00:00+00:00,Geral,Geral,gwm planeja lancar dois suvs ineditos ainda haval tank chegam segundo semestre ampliar portfolio chinesa atacar desde faixa mil territorio premium,21,21,3
https://motor1.uol.com.br/news/794230/byd-denza-picape-caminhao-agrishow/,"BYD mostra picape Mako, esportivo da Denza e caminhão na Agrishow 2026",BYD apresenta o protótipo da picape Mako e a marca premium Denza na Agrishow 2026. Veja também o preço especial da Shark para produtores rurais.,Análise,2026-04-28T17:26:47+00:00,Elétrico,Elétrico,byd mostra picape mako esportivo denza caminhao agrishow byd apresenta prototipo picape mako premium denza agrishow especial shark produtores rurais,20,15,5
https://motor1.uol.com.br/news/794229/mitsubishi-lanca-triton2027-especial-terra/,Mitsubishi Triton Terra 2027 resgata série especial com foco no agro de luxo,"Com apenas 300 unidades, edição limitada aposta em acabamento bicolor e caçamba com revestimento em poliureia.",Análise,2026-04-28T12:00:00+00:00,Geral,Geral,mitsubishi triton terra resgata serie especial foco agro luxo apenas edicao limitada aposta acabamento bicolor cacamba revestimento poliureia,18,18,5
https://motor1.uol.com.br/news/794224/honda-lanca-nova-pop-2027/,"Nova Honda Pop 110i 2027 segue Biz, perde freio no pé e muda visual pela primeira vez desde 2007","Moto mais barata da marca, Honda Pop já passou das 2,2 mi unidades produzidas e se renova após quase duas décadas, seguindo estratégia da Biz.",Análise,2026-04-28T11:07:57+00:00,Geral,Geral,honda pop segue biz perde freio muda visual primeira vez desde moto barata honda pop passou produzidas renova apos quase duas decadas seguindo estrategia biz,25,22,3
https://motor1.uol.com.br/news/794225/vendas-alemanha-tesla-lider-ranking/,Alemanha em março: VW lidera e Tesla Model Y é o 2º mais vendido,"Ranking dos carros mais vendidos da Alemanha mostra preferência por marcas locais, com ampla liderança da Volkswagen; mas a Tesla quadruplicou vendas.",Análise,2026-04-28T10:00:00+00:00,Elétrico,Elétrico,alemanha marco lidera tesla model vendido ranking vendidos alemanha mostra preferencia locais ampla lideranca volkswagen tesla quadruplicou,17,15,4
https://motor1.uol.com.br/news/794087/jaecoo-5-brasil-data-preco/,Novo Jaecoo 5 chega ao Brasil em julho e preço pode partir de R$ 150 mil,Novo SUV da Omoda & Jaecoo será híbrido e poderá oferecer duas versões.,Análise,2026-04-27T22:52:19+00:00,Elétrico,Elétrico,jaecoo chega julho partir mil suv omoda jaecoo hibrido podera oferecer duas,12,11,5
https://motor1.uol.com.br/news/794082/novo-omoda-4-especificacoes-brasil/,Novo Omoda 4: o que traz o SUV mais barato da marca que chega ao Brasil ainda em 2026,"SUV de entrada da Omoda & Jaecoo, Omoda 4 segue visual ousado, mas com pacote mais simples para atuar abaixo do Omoda 5.",Análise,2026-04-26T18:41:29+00:00,Geral,Geral,omoda traz suv barato chega ainda suv entrada omoda jaecoo omoda segue visual ousado pacote simples atuar abaixo omoda,19,15,5
https://motor1.uol.com.br/news/794091/gwm-ora-03-reestilizado-china/,"Ora 03 reestilizado estreia em Pequim, mas Brasil terá antes o Ora 5","Hatch elétrico da GWM ganha mudanças discretas no visual e nova cabine, mas dará protagonismo ao inédito SUV Ora 5, que será feito no Brasil e chega antes.",Análise,2026-04-26T15:35:56+00:00,Elétrico,Elétrico,ora reestilizado estreia pequim antes ora hatch eletrico gwm ganha mudancas discretas visual cabine dara protagonismo inedito suv ora feito chega antes,22,19,3
https://motor1.uol.com.br/news/793910/geely-sistema-ihev-monjaro-china/,"irmão do Koleos, Geely Monjaro ganha novo sistema HEV de 45 km/l na China","SUV médio chinês dá boas dicas do que esperar para o Koleos nos próximos anos; veja como funciona o novo sistema I-HEV, capaz de rodar 45 km/l.",Análise,2026-04-26T15:00:00+00:00,Geral,Geral,irmao koleos geely monjaro ganha sistema hev china suv medio chines boas dicas esperar koleos proximos anos funciona sistema hev capaz rodar,22,19,2
https://motor1.uol.com.br/news/793911/chevrolet-tracker-hibrido-flex-segredo/,Segredo: Chevrolet Tracker será primeiro híbrido leve da marca no país,"A Chevrolet não se esqueceu de seus híbridos flex nacionais; o primeiro a chegar será o SUV compacto Tracker, que seguirá receita já vista nos Fiat e Jeep.",Análise,2026-04-26T14:00:00+00:00,Misto/Híbrido,Combustão/Híbrido,segredo chevrolet tracker primeiro hibrido leve pais chevrolet esqueceu hibridos flex nacionais primeiro chegar suv compacto tracker seguira receita vista fiat jeep,22,19,2
https://motor1.uol.com.br/news/794036/audi-q6-etron-2026-lancamento/,Novo Audi Q6 e-Tron 2026 está mais potente e parte de R$ 695.990,"O Audi Q6 e-tron 2026 chega ao Brasil com motor de 428 cv e aceleração de 0 a 100 km/h em 5,1s. Confira os preços; equipamentos e motorização do SUV.",Análise,2026-04-26T13:19:31+00:00,Geral,Geral,audi tron potente parte audi tron chega aceleracao confira equipamentos motorizacao suv,12,10,1
https://motor1.uol.com.br/news/793994/byd-confirma-novo-song-pro/,Oficial: BYD Song Pro flex chega em junho já de cara nova,Confirmado: o novo BYD Song Pro chega em junho com fabricação nacional em Camaçari e motor híbrido plug-in flex. Veja o que muda no SUV mais vendido da marca.,Análise,2026-04-25T13:44:41+00:00,Misto/Híbrido,Combustão/Híbrido,oficial byd song pro flex chega junho cara confirmado byd song pro chega junho fabricacao nacional camacari hibrido plug flex muda suv vendido,23,17,3
https://motor1.uol.com.br/news/794002/chery-confirma-exeed-no-brasil/,Mais uma: Chery confirma vinda da Exeed também para o Brasil,"O grupo Chery confirmou sua sexta marca no país, a Exeed; marca terá posicionamento premium e não deve ter laços com a Chery.",Análise,2026-04-25T13:13:45+00:00,Geral,Geral,chery confirma vinda exeed grupo chery confirmou sexta pais exeed posicionamento premium deve lacos chery,15,12,3
https://motor1.uol.com.br/news/794050/gwm-tank-300-hibrido-phev-flex-preco/,GWM Tank 300 2027 está nas lojas do Brasil com 1º sistema PHEV flex do mundo  ,"Jipe 4x4 chinês é o primeiro híbrido plug-in flex do mundo, com motor 2.0 turbo e sistema elétrico Hi4-T; tecnologia recebeu R$ 58,6 milhões de investimento.",Análise,2026-04-25T04:13:57+00:00,Misto/Híbrido,Combustão/Híbrido,gwm tank lojas sistema phev flex mundo jipe chines primeiro hibrido plug flex mundo turbo sistema eletrico tecnologia recebeu milhoes investimento,21,18,3
https://motor1.uol.com.br/news/794027/estreia-porsche-cayenne-coupe-electric/,Estreia mundial: Novo Porsche Cayenne Coupé Electric une luxo e 1.156 cv,"Novo Porsche Cayenne Coupé Electric tem até 1.156 cv, 1.500 Nm de torque, bateria de 113 kWh e estreia nova fase elétrica da marca; veja o vídeo.",Análise,2026-04-24T20:52:35+00:00,Misto/Híbrido,Combustão/Híbrido,estreia mundial porsche cayenne coupe electric une luxo porsche cayenne coupe electric torque bateria kwh estreia fase eletrica video,19,14,5
https://motor1.uol.com.br/news/794033/novo-gwm-ora-5-nacional/,Segredo: novo GWM Ora 5 será feito no Brasil com versões flex e híbridas,Novo GWM Ora 5 será produzido no Brasil com motor turbo flex e versões híbridas. SUV será destaque da fábrica de Aracruz.,Análise,2026-04-24T18:20:56+00:00,Combustão,Combustão/Híbrido,segredo gwm ora feito flex hibridas gwm ora produzido turbo flex hibridas suv destaque fabrica aracruz,16,12,3
https://motor1.uol.com.br/news/794017/mg4-urban-estreia-brasil-junho-producao/,MG4 Urban chega em junho e pode ser produzido no Brasil em 2026,"MG4 Urban chega ao Brasil em junho e pode ser produzido em 2026, com duas baterias e negociações em andamento no Ceará.",Análise,2026-04-24T17:45:00+00:00,Elétrico,Elétrico,urban chega junho produzido urban chega junho produzido duas baterias negociacoes andamento ceara,13,9,1
